œŒ–ﬂƒ Œ¬€… ÕŒÃ≈– «¿√–”« »; ÕŒÃ≈– “¬—;  ŒŒ–ƒ»Õ¿“¿ X;  ŒŒ–ƒ»Õ¿“¿ Y; —“¿“”—;  ¬–≈Ãﬂ «¿√–”« »; —Ã≈Õ¿; œŒ¬€—Œ“Õ¿ﬂ Œ“Ã≈“ ¿; «¿Ã≈◊¿Õ»≈ 
65;109;6;31;False;01.01.0001 0:00:00;;0;;
66;107;6;27;False;01.01.0001 0:00:00;;0;;
67;79;8;25;False;01.01.0001 0:00:00;;0;;
68;67;9;28;False;01.01.0001 0:00:00;;0;;
69;95;7;30;False;01.01.0001 0:00:00;;0;;
70;68;9;30;False;01.01.0001 0:00:00;;0;;
71;94;7;28;False;01.01.0001 0:00:00;;0;;
72;82;8;31;False;01.01.0001 0:00:00;;0;;
73;80;8;27;False;01.01.0001 0:00:00;;0;;
74;38;11;22;False;01.01.0001 0:00:00;;0;;
75;20;13;30;False;01.01.0001 0:00:00;;0;;
76;58;10;37;False;01.01.0001 0:00:00;;0;;
77;124;5;36;False;01.01.0001 0:00:00;;0;;
78;142;3;28;False;01.01.0001 0:00:00;;0;;
79;104;6;21;False;01.01.0001 0:00:00;;0;;
80;89;7;18;False;01.01.0001 0:00:00;;0;;
81;62;9;18;False;01.01.0001 0:00:00;;0;;
82;16;13;22;False;01.01.0001 0:00:00;;0;;
83;8;14;25;False;01.01.0001 0:00:00;;0;;
84;12;14;33;False;01.01.0001 0:00:00;;0;;
85;23;13;36;False;01.01.0001 0:00:00;;0;;
86;73;9;40;False;01.01.0001 0:00:00;;0;;
87;100;7;40;False;01.01.0001 0:00:00;;0;;
88;146;3;36;False;01.01.0001 0:00:00;;0;;
89;154;2;33;False;01.01.0001 0:00:00;;0;;
90;150;2;25;False;01.01.0001 0:00:00;;0;;
91;139;3;22;False;01.01.0001 0:00:00;;0;;
92;118;5;24;False;01.01.0001 0:00:00;;0;;
93;91;7;22;False;01.01.0001 0:00:00;;0;;
94;64;9;22;False;01.01.0001 0:00:00;;0;;
95;39;11;24;False;01.01.0001 0:00:00;;0;;
96;29;12;27;False;01.01.0001 0:00:00;;0;;
97;31;12;31;False;01.01.0001 0:00:00;;0;;
98;44;11;34;False;01.01.0001 0:00:00;;0;;
99;71;9;36;False;01.01.0001 0:00:00;;0;;
100;98;7;36;False;01.01.0001 0:00:00;;0;;
101;123;5;34;False;01.01.0001 0:00:00;;0;;
102;133;4;31;False;01.01.0001 0:00:00;;0;;
103;131;4;27;False;01.01.0001 0:00:00;;0;;
104;106;6;25;False;01.01.0001 0:00:00;;0;;
105;92;7;24;False;01.01.0001 0:00:00;;0;;
106;65;9;24;False;01.01.0001 0:00:00;;0;;
107;52;10;25;False;01.01.0001 0:00:00;;0;;
108;41;11;28;False;01.01.0001 0:00:00;;0;;
109;42;11;30;False;01.01.0001 0:00:00;;0;;
110;56;10;33;False;01.01.0001 0:00:00;;0;;
111;70;9;34;False;01.01.0001 0:00:00;;0;;
112;97;7;34;False;01.01.0001 0:00:00;;0;;
113;110;6;33;False;01.01.0001 0:00:00;;0;;
114;121;5;30;False;01.01.0001 0:00:00;;0;;
115;120;5;28;False;01.01.0001 0:00:00;;0;;
116;128;4;21;False;01.01.0001 0:00:00;;0;;
117;103;6;19;False;01.01.0001 0:00:00;;0;;
118;49;10;19;False;01.01.0001 0:00:00;;0;;
119;26;12;21;False;01.01.0001 0:00:00;;0;;
120;9;14;27;False;01.01.0001 0:00:00;;0;;
121;11;14;31;False;01.01.0001 0:00:00;;0;;
122;34;12;37;False;01.01.0001 0:00:00;;0;;
123;59;10;39;False;01.01.0001 0:00:00;;0;;
124;113;6;39;False;01.01.0001 0:00:00;;0;;
125;136;4;37;False;01.01.0001 0:00:00;;0;;
126;153;2;31;False;01.01.0001 0:00:00;;0;;
127;151;2;27;False;01.01.0001 0:00:00;;0;;
128;76;8;19;False;01.01.0001 0:00:00;;0;;
129;17;13;24;False;01.01.0001 0:00:00;;0;;
130;22;13;34;False;01.01.0001 0:00:00;;0;;
131;86;8;39;False;01.01.0001 0:00:00;;0;;
132;145;3;34;False;01.01.0001 0:00:00;;0;;
133;140;3;24;False;01.01.0001 0:00:00;;0;;
134;117;5;22;False;01.01.0001 0:00:00;;0;;
135;50;10;21;False;01.01.0001 0:00:00;;0;;
136;19;13;28;False;01.01.0001 0:00:00;;0;;
137;45;11;36;False;01.01.0001 0:00:00;;0;;
138;112;6;37;False;01.01.0001 0:00:00;;0;;
139;143;3;30;False;01.01.0001 0:00:00;;0;;
140;157;1;24;False;01.01.0001 0:00:00;;0;;
141;148;2;21;False;01.01.0001 0:00:00;;0;;
142;127;4;19;False;01.01.0001 0:00:00;;0;;
143;115;5;18;False;01.01.0001 0:00:00;;0;;
144;88;7;16;False;01.01.0001 0:00:00;;0;;
145;61;9;16;False;01.01.0001 0:00:00;;0;;
146;36;11;18;False;01.01.0001 0:00:00;;0;;
147;25;12;19;False;01.01.0001 0:00:00;;0;;
148;6;14;21;False;01.01.0001 0:00:00;;0;;
149;0;15;24;False;01.01.0001 0:00:00;;0;;
150;2;15;28;False;01.01.0001 0:00:00;;0;;
151;3;15;30;False;01.01.0001 0:00:00;;0;;
152;5;15;34;False;01.01.0001 0:00:00;;0;;
153;14;14;37;False;01.01.0001 0:00:00;;0;;
154;35;12;39;False;01.01.0001 0:00:00;;0;;
155;47;11;40;False;01.01.0001 0:00:00;;0;;
156;74;9;42;False;01.01.0001 0:00:00;;0;;
157;101;7;42;False;01.01.0001 0:00:00;;0;;
158;126;5;40;False;01.01.0001 0:00:00;;0;;
159;137;4;39;False;01.01.0001 0:00:00;;0;;
160;156;2;37;False;01.01.0001 0:00:00;;0;;
161;162;1;34;False;01.01.0001 0:00:00;;0;;
162;160;1;30;False;01.01.0001 0:00:00;;0;;
163;159;1;28;False;01.01.0001 0:00:00;;0;;
